departure,destination,time,count,fare
中央大学・明星大学駅,浅草橋駅,79,4,748
中央大学・明星大学駅,上野駅,86,4,778
中央大学・明星大学駅,御徒町駅,84,4,748
中央大学・明星大学駅,蔵前駅,89,4,842
中央大学・明星大学駅,茅場町駅,82,4,856
中央大学・明星大学駅,銀座駅,82,4,915
中央大学・明星大学駅,月島駅,85,4,856
中央大学・明星大学駅,日本橋駅,80,4,856
中央大学・明星大学駅,人形町駅,87,4,790
中央大学・明星大学駅,馬喰横山駅,76,3,790
中央大学・明星大学駅,八丁堀駅,90,5,856
中央大学・明星大学駅,東銀座駅,71,3,779
中央大学・明星大学駅,三越前駅,78,4,856
中央大学・明星大学駅,秋葉原駅,77,4,748
中央大学・明星大学駅,飯田橋駅,74,4,856
中央大学・明星大学駅,市ヶ谷駅,65,3,748
中央大学・明星大学駅,大手町駅,76,4,856
中央大学・明星大学駅,御茶ノ水駅,73,3,748
中央大学・明星大学駅,霞ヶ関駅,62,2,779
中央大学・明星大学駅,神田駅,76,3,748
中央大学・明星大学駅,九段下駅,68,3,790
中央大学・明星大学駅,国会議事堂前駅,60,2,779
中央大学・明星大学駅,神保町駅,70,3,790
中央大学・明星大学駅,水道橋駅,77,3,748
中央大学・明星大学駅,溜池山王駅,80,4,915
中央大学・明星大学駅,東京駅,78,3,778
中央大学・明星大学駅,日比谷駅,64,2,779
中央大学・明星大学駅,有楽町駅,79,4,856
中央大学・明星大学駅,池袋駅,74,3,737
中央大学・明星大学駅,大塚駅,77,3,748
中央大学・明星大学駅,駒込駅,81,3,748
中央大学・明星大学駅,巣鴨駅,79,3,748
中央大学・明星大学駅,中野駅,58,1,773
中央大学・明星大学駅,中野坂上駅,70,3,748
中央大学・明星大学駅,東中野駅,68,3,716
中央大学・明星大学駅,小竹向原駅,81,4,887
中央大学・明星大学駅,練馬駅,81,4,842
中央大学・明星大学駅,春日駅,80,4,790
中央大学・明星大学駅,青山一丁目駅,70,4,748
中央大学・明星大学駅,表参道駅,53,2,748
中央大学・明星大学駅,品川駅,86,3,778
中央大学・明星大学駅,新橋駅,84,5,915
中央大学・明星大学駅,泉岳寺駅,94,5,842
中央大学・明星大学駅,大門駅,81,4,790
中央大学・明星大学駅,田町駅,90,3,778
中央大学・明星大学駅,三田駅,91,4,842
中央大学・明星大学駅,六本木駅,73,4,790
中央大学・明星大学駅,自由が丘駅,72,3,781
中央大学・明星大学駅,中目黒駅,65,3,822
中央大学・明星大学駅,武蔵小金井駅,37,1,545
中央大学・明星大学駅,国分寺駅,34,1,545
中央大学・明星大学駅,西武立川駅,39,1,596
中央大学・明星大学駅,多摩センター駅,6,0,214
中央大学・明星大学駅,調布駅,33,1,444
中央大学・明星大学駅,八王子駅,36,1,545
中央大学・明星大学駅,分倍河原駅,23,1,402
中央大学・明星大学駅,町田駅,44,2,507
中央大学・明星大学駅,三鷹駅,44,1,597
中央大学・明星大学駅,吉祥寺駅,47,1,597
中央大学・明星大学駅,武蔵境駅,42,1,597
長沼駅,綾瀬駅,96,3,747
長沼駅,北千住駅,92,3,747
長沼駅,西日暮里駅,80,2,596
長沼駅,日暮里駅,82,2,596
長沼駅,小岩駅,88,3,706
長沼駅,大森駅,83,2,868
長沼駅,蒲田駅,79,2,780
長沼駅,京成高砂駅,94,3,849
長沼駅,新小岩駅,85,3,706
長沼駅,赤羽駅,80,2,618
長沼駅,赤羽岩淵駅,95,2,618
長沼駅,王子駅,88,3,705
長沼駅,亀戸駅,80,3,618
長沼駅,新木場駅,87,3,705
長沼駅,東陽町駅,84,3,705
長沼駅,豊洲駅,82,3,705
長沼駅,森下駅,74,2,660
長沼駅,門前仲町駅,80,3,705
長沼駅,大井町駅,79,2,777
長沼駅,大崎駅,77,2,566
長沼駅,五反田駅,75,2,566
長沼駅,目黒駅,73,2,566
長沼駅,恵比寿駅,70,2,555
長沼駅,渋谷駅,58,2,388
長沼駅,原宿駅,64,2,534
長沼駅,代々木駅,60,2,534
長沼駅,代々木上原駅,60,2,669
長沼駅,新宿駅,51,1,388
長沼駅,新宿三丁目駅,55,2,566
長沼駅,西武新宿駅,66,1,388
長沼駅,高田馬場駅,64,2,534
長沼駅,四ツ谷駅,63,2,555
長沼駅,荻窪駅,64,2,743
長沼駅,押上駅,88,3,716
長沼駅,錦糸町駅,78,3,618
長沼駅,三軒茶屋駅,70,2,754
長沼駅,下北沢駅,50,2,388
長沼駅,二子玉川駅,59,2,667
長沼駅,明大前駅,42,1,356
長沼駅,浅草駅,86,3,660
長沼駅,浅草橋駅,74,3,566
長沼駅,上野駅,81,3,596
長沼駅,御徒町駅,79,3,566
長沼駅,蔵前駅,84,3,660
長沼駅,茅場町駅,77,3,674
長沼駅,銀座駅,77,3,733
長沼駅,月島駅,80,3,674
長沼駅,日本橋駅,75,3,674
長沼駅,人形町駅,82,3,608
長沼駅,馬喰横山駅,71,2,608
長沼駅,八丁堀駅,85,4,674
長沼駅,東銀座駅,84,4,733
長沼駅,三越前駅,73,3,674
長沼駅,秋葉原駅,72,3,566
長沼駅,飯田橋駅,69,3,674
長沼駅,市ヶ谷駅,60,2,566
長沼駅,大手町駅,71,3,674
長沼駅,御茶ノ水駅,68,2,566
長沼駅,霞ヶ関駅,75,3,733
長沼駅,神田駅,71,2,566
長沼駅,九段下駅,63,2,608
長沼駅,国会議事堂前駅,73,3,733
長沼駅,神保町駅,65,2,608
長沼駅,水道橋駅,72,2,566
長沼駅,溜池山王駅,75,3,674
長沼駅,東京駅,73,2,596
長沼駅,日比谷駅,77,3,878
長沼駅,有楽町駅,74,3,674
長沼駅,池袋駅,69,2,555
長沼駅,大塚駅,72,2,566
長沼駅,駒込駅,76,2,566
長沼駅,巣鴨駅,74,2,566
長沼駅,中野駅,62,2,555
長沼駅,中野坂上駅,65,2,566
長沼駅,東中野駅,63,2,534
長沼駅,小竹向原駅,76,3,705
長沼駅,練馬駅,76,3,660
長沼駅,春日駅,75,3,608
長沼駅,青山一丁目駅,65,3,566
長沼駅,表参道駅,67,3,847
長沼駅,品川駅,81,2,596
長沼駅,新橋駅,79,4,733
長沼駅,泉岳寺駅,89,4,660
長沼駅,大門駅,76,3,608
長沼駅,田町駅,85,2,596
長沼駅,三田駅,86,3,660
長沼駅,六本木駅,68,3,608
長沼駅,自由が丘駅,67,2,707
長沼駅,中目黒駅,76,3,528
長沼駅,武蔵小金井駅,47,2,603
長沼駅,国分寺駅,44,2,603
長沼駅,西武立川駅,48,3,507
長沼駅,多摩センター駅,30,1,476
長沼駅,調布駅,28,1,314
長沼駅,八王子駅,18,1,140
長沼駅,分倍河原駅,16,0,209
長沼駅,町田駅,49,2,458
長沼駅,三鷹駅,55,2,655
長沼駅,吉祥寺駅,59,2,655
長沼駅,武蔵境駅,52,2,655
西八王子駅,綾瀬駅,89,2,1076
西八王子駅,北千住駅,84,3,1033
西八王子駅,西日暮里駅,78,2,945
西八王子駅,日暮里駅,76,2,945
西八王子駅,小岩駅,81,2,945
西八王子駅,大森駅,81,3,1180
西八王子駅,蒲田駅,84,3,1201
西八王子駅,京成高砂駅,92,3,1191
西八王子駅,新小岩駅,78,2,945
西八王子駅,赤羽駅,68,2,824
西八王子駅,赤羽岩淵駅,83,2,824
西八王子駅,王子駅,80,2,945
西八王子駅,亀戸駅,73,2,945
西八王子駅,新木場駅,85,2,1222
西八王子駅,東陽町駅,86,3,1002
西八王子駅,豊洲駅,84,3,945
西八王子駅,森下駅,79,2,843
西八王子駅,門前仲町駅,82,3,1002
西八王子駅,大井町駅,68,2,1034
西八王子駅,大崎駅,64,2,824
西八王子駅,五反田駅,70,3,824
西八王子駅,目黒駅,68,3,824
西八王子駅,恵比寿駅,60,2,736
西八王子駅,渋谷駅,58,2,736
西八王子駅,原宿駅,63,2,736
西八王子駅,代々木駅,57,2,736
西八王子駅,代々木上原駅,60,2,738
西八王子駅,新宿駅,49,1,571
西八王子駅,新宿三丁目駅,62,2,749
西八王子駅,西武新宿駅,65,1,571
西八王子駅,高田馬場駅,62,2,736
西八王子駅,四ツ谷駅,54,1,736
西八王子駅,荻窪駅,51,0,571
西八王子駅,押上駅,80,3,1002
西八王子駅,錦糸町駅,71,2,945
西八王子駅,三軒茶屋駅,72,3,916
西八王子駅,下北沢駅,63,2,738
西八王子駅,二子玉川駅,72,2,799
西八王子駅,明大前駅,54,1,534
西八王子駅,浅草駅,76,3,1002
西八王子駅,浅草橋駅,66,2,824
西八王子駅,上野駅,72,2,824
西八王子駅,御徒町駅,70,2,824
西八王子駅,蔵前駅,75,3,1002
西八王子駅,茅場町駅,77,3,1002
西八王子駅,銀座駅,66,2,914
西八王子駅,月島駅,82,3,945
西八王子駅,日本橋駅,73,2,1002
西八王子駅,人形町駅,75,3,1002
西八王子駅,馬喰横山駅,76,2,791
西八王子駅,八丁堀駅,78,3,914
西八王子駅,東銀座駅,74,3,914
西八王子駅,三越前駅,71,2,1002
西八王子駅,秋葉原駅,64,2,824
西八王子駅,飯田橋駅,62,2,824
西八王子駅,市ヶ谷駅,60,2,736
西八王子駅,大手町駅,71,2,914
西八王子駅,御茶ノ水駅,59,1,824
西八王子駅,霞ヶ関駅,64,2,914
西八王子駅,神田駅,62,1,824
西八王子駅,九段下駅,69,2,791
西八王子駅,国会議事堂前駅,62,2,914
西八王子駅,神保町駅,70,2,791
西八王子駅,水道橋駅,64,2,824
西八王子駅,溜池山王駅,65,3,914
西八王子駅,東京駅,64,1,824
西八王子駅,日比谷駅,73,3,914
西八王子駅,有楽町駅,72,2,945
西八王子駅,池袋駅,59,2,736
西八王子駅,大塚駅,70,2,824
西八王子駅,駒込駅,74,2,824
西八王子駅,巣鴨駅,72,2,824
西八王子駅,中野駅,54,2,571
西八王子駅,中野坂上駅,64,3,749
西八王子駅,東中野駅,60,3,571
西八王子駅,小竹向原駅,72,3,914
西八王子駅,練馬駅,78,3,924
西八王子駅,春日駅,77,2,914
西八王子駅,青山一丁目駅,66,3,914
西八王子駅,表参道駅,68,3,914
西八王子駅,品川駅,76,3,945
西八王子駅,新橋駅,69,3,914
西八王子駅,泉岳寺駅,86,3,945
西八王子駅,大門駅,82,2,791
西八王子駅,田町駅,79,2,945
西八王子駅,三田駅,84,3,1022
西八王子駅,六本木駅,74,2,791
西八王子駅,自由が丘駅,79,3,916
西八王子駅,中目黒駅,70,3,914
西八王子駅,武蔵小金井駅,31,2,406
西八王子駅,国分寺駅,26,1,318
西八王子駅,西武立川駅,35,2,399
西八王子駅,多摩センター駅,47,2,418
西八王子駅,調布駅,40,1,460
西八王子駅,八王子駅,3,0,146
西八王子駅,分倍河原駅,32,1,376
西八王子駅,町田駅,40,1,406
西八王子駅,三鷹駅,38,2,483
西八王子駅,吉祥寺駅,46,0,483
西八王子駅,武蔵境駅,35,2,406
狭間駅,綾瀬駅,99,3,768
狭間駅,北千住駅,95,3,768
狭間駅,西日暮里駅,83,2,617
狭間駅,日暮里駅,85,2,617
狭間駅,小岩駅,91,3,727
狭間駅,大森駅,86,3,932
狭間駅,蒲田駅,82,3,844
狭間駅,京成高砂駅,97,3,870
狭間駅,新小岩駅,88,3,727
狭間駅,赤羽駅,83,2,639
狭間駅,赤羽岩淵駅,98,2,639
狭間駅,王子駅,91,3,726
狭間駅,亀戸駅,83,3,639
狭間駅,新木場駅,90,3,726
狭間駅,東陽町駅,87,3,726
狭間駅,豊洲駅,85,3,726
狭間駅,森下駅,77,2,681
狭間駅,門前仲町駅,83,3,726
狭間駅,大井町駅,82,3,841
狭間駅,大崎駅,80,2,587
狭間駅,五反田駅,78,2,587
狭間駅,目黒駅,76,2,587
狭間駅,恵比寿駅,73,2,576
狭間駅,渋谷駅,61,2,409
狭間駅,原宿駅,67,2,555
狭間駅,代々木駅,63,2,555
狭間駅,代々木上原駅,63,3,733
狭間駅,新宿駅,54,1,409
狭間駅,新宿三丁目駅,58,2,587
狭間駅,西武新宿駅,69,1,409
狭間駅,高田馬場駅,67,2,555
狭間駅,四ツ谷駅,66,2,576
狭間駅,荻窪駅,62,1,711
狭間駅,押上駅,91,3,737
狭間駅,錦糸町駅,81,3,639
狭間駅,三軒茶屋駅,73,3,818
狭間駅,下北沢駅,53,2,409
狭間駅,二子玉川駅,62,3,731
狭間駅,明大前駅,45,1,388
狭間駅,浅草駅,89,3,681
狭間駅,浅草橋駅,77,3,587
狭間駅,上野駅,84,3,617
狭間駅,御徒町駅,82,3,587
狭間駅,蔵前駅,87,3,681
狭間駅,茅場町駅,80,3,695
狭間駅,銀座駅,80,3,754
狭間駅,月島駅,83,3,695
狭間駅,日本橋駅,78,3,695
狭間駅,人形町駅,85,3,629
狭間駅,馬喰横山駅,74,2,629
狭間駅,八丁堀駅,88,4,695
狭間駅,東銀座駅,87,4,754
狭間駅,三越前駅,76,3,695
狭間駅,秋葉原駅,75,3,587
狭間駅,飯田橋駅,72,3,695
狭間駅,市ヶ谷駅,63,2,587
狭間駅,大手町駅,74,3,695
狭間駅,御茶ノ水駅,71,2,587
狭間駅,霞ヶ関駅,78,3,754
狭間駅,神田駅,74,2,587
狭間駅,九段下駅,66,2,629
狭間駅,国会議事堂前駅,76,3,754
狭間駅,神保町駅,68,2,629
狭間駅,水道橋駅,75,2,587
狭間駅,溜池山王駅,78,3,695
狭間駅,東京駅,76,2,617
狭間駅,日比谷駅,82,3,629
狭間駅,有楽町駅,77,3,695
狭間駅,池袋駅,72,2,576
狭間駅,大塚駅,75,2,587
狭間駅,駒込駅,79,2,587
狭間駅,巣鴨駅,77,2,587
狭間駅,中野駅,65,2,576
狭間駅,中野坂上駅,68,2,587
狭間駅,東中野駅,66,2,555
狭間駅,小竹向原駅,79,3,726
狭間駅,練馬駅,79,3,681
狭間駅,春日駅,78,3,629
狭間駅,青山一丁目駅,68,3,587
狭間駅,表参道駅,72,3,587
狭間駅,品川駅,84,2,617
狭間駅,新橋駅,82,4,754
狭間駅,泉岳寺駅,92,4,681
狭間駅,大門駅,79,3,629
狭間駅,田町駅,88,2,617
狭間駅,三田駅,89,3,681
狭間駅,六本木駅,71,3,629
狭間駅,自由が丘駅,70,3,771
狭間駅,中目黒駅,79,3,549
狭間駅,武蔵小金井駅,45,1,546
狭間駅,国分寺駅,42,1,546
狭間駅,西武立川駅,47,3,627
狭間駅,多摩センター駅,41,2,546
狭間駅,調布駅,31,1,356
狭間駅,八王子駅,20,1,307
狭間駅,分倍河原駅,23,1,273
狭間駅,町田駅,49,1,478
狭間駅,三鷹駅,53,1,623
狭間駅,吉祥寺駅,57,1,711
狭間駅,武蔵境駅,50,1,623
八王子駅,綾瀬駅,80,1,988
八王子駅,北千住駅,75,2,1033
八王子駅,西日暮里駅,69,1,824
八王子駅,日暮里駅,67,1,824
八王子駅,小岩駅,72,1,945
八王子駅,大森駅,78,3,1180
八王子駅,蒲田駅,84,2,801
八王子駅,京成高砂駅,83,2,1191
八王子駅,新小岩駅,69,1,945
八王子駅,赤羽駅,59,1,824
八王子駅,赤羽岩淵駅,74,1,824
八王子駅,王子駅,71,1,945
八王子駅,亀戸駅,64,1,945
八王子駅,新木場駅,76,1,1222
八王子駅,東陽町駅,83,3,1002
八王子駅,豊洲駅,75,2,945
八王子駅,森下駅,79,1,681
八王子駅,門前仲町駅,79,3,1002
八王子駅,大井町駅,59,1,1034
八王子駅,大崎駅,55,1,824
八王子駅,五反田駅,61,2,736
八王子駅,目黒駅,59,2,736
八王子駅,恵比寿駅,51,1,736
八王子駅,渋谷駅,49,1,736
八王子駅,原宿駅,54,1,659
八王子駅,代々木駅,48,1,659
八王子駅,代々木上原駅,51,1,659
八王子駅,新宿駅,40,0,492
八王子駅,新宿三丁目駅,60,1,587
八王子駅,西武新宿駅,56,0,492
八王子駅,高田馬場駅,53,1,659
八王子駅,四ツ谷駅,45,0,736
八王子駅,荻窪駅,39,1,483
八王子駅,押上駅,71,2,1002
八王子駅,錦糸町駅,62,1,824
八王子駅,三軒茶屋駅,63,2,916
八王子駅,下北沢駅,55,1,388
八王子駅,二子玉川駅,64,2,688
八王子駅,明大前駅,47,0,388
八王子駅,浅草駅,67,2,1002
八王子駅,浅草橋駅,57,1,824
八王子駅,上野駅,63,1,824
八王子駅,御徒町駅,61,1,824
八王子駅,蔵前駅,66,2,1002
八王子駅,茅場町駅,68,2,1002
八王子駅,銀座駅,57,1,914
八王子駅,月島駅,73,2,945
八王子駅,日本橋駅,64,1,1002
八王子駅,人形町駅,66,2,1002
八王子駅,馬喰横山駅,76,1,629
八王子駅,八丁堀駅,69,2,914
八王子駅,東銀座駅,65,2,914
八王子駅,三越前駅,62,1,1002
八王子駅,秋葉原駅,55,1,824
八王子駅,飯田橋駅,53,1,736
八王子駅,市ヶ谷駅,51,1,736
八王子駅,大手町駅,62,1,914
八王子駅,御茶ノ水駅,50,0,736
八王子駅,霞ヶ関駅,55,1,914
八王子駅,神田駅,53,0,824
八王子駅,九段下駅,68,1,629
八王子駅,国会議事堂前駅,53,1,914
八王子駅,神保町駅,70,1,629
八王子駅,水道橋駅,55,1,736
八王子駅,溜池山王駅,56,2,914
八王子駅,東京駅,55,0,824
八王子駅,日比谷駅,64,2,914
八王子駅,有楽町駅,63,1,824
八王子駅,池袋駅,50,1,736
八王子駅,大塚駅,61,1,736
八王子駅,駒込駅,65,1,824
八王子駅,巣鴨駅,63,1,736
八王子駅,中野駅,45,1,492
八王子駅,中野坂上駅,55,2,661
八王子駅,東中野駅,51,2,492
八王子駅,小竹向原駅,63,2,914
八王子駅,練馬駅,69,2,924
八王子駅,春日駅,68,1,914
八王子駅,青山一丁目駅,57,2,914
八王子駅,表参道駅,59,2,914
八王子駅,品川駅,67,2,824
八王子駅,新橋駅,60,2,914
八王子駅,泉岳寺駅,77,2,824
八王子駅,大門駅,81,2,629
八王子駅,田町駅,70,1,824
八王子駅,三田駅,75,2,1022
八王子駅,六本木駅,73,2,629
八王子駅,自由が丘駅,72,2,728
八王子駅,中目黒駅,61,2,914
八王子駅,武蔵小金井駅,22,1,318
八王子駅,国分寺駅,17,0,318
八王子駅,西武立川駅,32,1,367
八王子駅,多摩センター駅,43,1,504
八王子駅,調布駅,33,0,314
八王子駅,分倍河原駅,25,0,230
八王子駅,町田駅,27,0,318
八王子駅,三鷹駅,29,1,406
八王子駅,吉祥寺駅,34,1,406
八王子駅,武蔵境駅,26,1,406
八王子みなみ野駅,綾瀬駅,90,2,1076
八王子みなみ野駅,北千住駅,85,3,1033
八王子みなみ野駅,西日暮里駅,79,2,945
八王子みなみ野駅,日暮里駅,77,2,945
八王子みなみ野駅,小岩駅,82,2,1110
八王子みなみ野駅,大森駅,77,1,945
八王子みなみ野駅,蒲田駅,74,1,945
八王子みなみ野駅,京成高砂駅,93,3,1312
八王子みなみ野駅,新小岩駅,79,2,945
八王子みなみ野駅,赤羽駅,69,2,945
八王子みなみ野駅,赤羽岩淵駅,84,2,945
八王子みなみ野駅,王子駅,81,2,945
八王子みなみ野駅,亀戸駅,74,2,945
八王子みなみ野駅,新木場駅,86,2,1222
八王子みなみ野駅,東陽町駅,87,3,1123
八王子みなみ野駅,豊洲駅,85,3,1033
八王子みなみ野駅,森下駅,80,2,1008
八王子みなみ野駅,門前仲町駅,83,3,1123
八王子みなみ野駅,大井町駅,69,2,1034
八王子みなみ野駅,大崎駅,65,2,824
八王子みなみ野駅,五反田駅,71,3,824
八王子みなみ野駅,目黒駅,69,3,824
八王子みなみ野駅,恵比寿駅,61,2,824
八王子みなみ野駅,渋谷駅,59,2,736
八王子みなみ野駅,原宿駅,64,2,736
八王子みなみ野駅,代々木駅,58,2,736
八王子みなみ野駅,代々木上原駅,61,2,903
八王子みなみ野駅,新宿駅,50,1,736
八王子みなみ野駅,新宿三丁目駅,63,2,914
八王子みなみ野駅,西武新宿駅,66,1,736
八王子みなみ野駅,高田馬場駅,63,2,736
八王子みなみ野駅,四ツ谷駅,55,1,736
八王子みなみ野駅,荻窪駅,49,2,571
八王子みなみ野駅,押上駅,81,3,1123
八王子みなみ野駅,錦糸町駅,72,2,945
八王子みなみ野駅,三軒茶屋駅,63,1,715
八王子みなみ野駅,下北沢駅,60,1,674
八王子みなみ野駅,二子玉川駅,56,1,694
八王子みなみ野駅,明大前駅,46,1,555
八王子みなみ野駅,浅草駅,77,3,1123
八王子みなみ野駅,浅草橋駅,67,2,945
八王子みなみ野駅,上野駅,73,2,945
八王子みなみ野駅,御徒町駅,71,2,945
八王子みなみ野駅,蔵前駅,76,3,1123
八王子みなみ野駅,茅場町駅,80,3,914
八王子みなみ野駅,銀座駅,67,2,914
八王子みなみ野駅,月島駅,83,3,1033
八王子みなみ野駅,日本橋駅,74,2,1123
八王子みなみ野駅,人形町駅,76,3,1002
八王子みなみ野駅,馬喰横山駅,77,2,956
八王子みなみ野駅,八丁堀駅,79,3,914
八王子みなみ野駅,東銀座駅,75,3,914
八王子みなみ野駅,三越前駅,72,2,1123
八王子みなみ野駅,秋葉原駅,65,2,824
八王子みなみ野駅,飯田橋駅,63,2,824
八王子みなみ野駅,市ヶ谷駅,61,2,824
八王子みなみ野駅,大手町駅,72,2,914
八王子みなみ野駅,御茶ノ水駅,60,1,824
八王子みなみ野駅,霞ヶ関駅,65,2,914
八王子みなみ野駅,神田駅,63,1,945
八王子みなみ野駅,九段下駅,70,2,956
八王子みなみ野駅,国会議事堂前駅,63,2,914
八王子みなみ野駅,神保町駅,71,2,956
八王子みなみ野駅,水道橋駅,65,2,824
八王子みなみ野駅,溜池山王駅,66,3,914
八王子みなみ野駅,東京駅,65,1,945
八王子みなみ野駅,日比谷駅,74,3,914
八王子みなみ野駅,有楽町駅,73,2,945
八王子みなみ野駅,池袋駅,60,2,824
八王子みなみ野駅,大塚駅,71,2,824
八王子みなみ野駅,駒込駅,75,2,824
八王子みなみ野駅,巣鴨駅,73,2,824
八王子みなみ野駅,中野駅,55,2,659
八王子みなみ野駅,中野坂上駅,65,3,749
八王子みなみ野駅,東中野駅,61,3,659
八王子みなみ野駅,小竹向原駅,73,3,1002
八王子みなみ野駅,練馬駅,79,3,1012
八王子みなみ野駅,春日駅,78,2,914
八王子みなみ野駅,青山一丁目駅,67,3,914
八王子みなみ野駅,表参道駅,69,3,914
八王子みなみ野駅,品川駅,77,3,945
八王子みなみ野駅,新橋駅,70,3,914
八王子みなみ野駅,泉岳寺駅,82,1,1083
八王子みなみ野駅,大門駅,83,2,956
八王子みなみ野駅,田町駅,80,2,945
八王子みなみ野駅,三田駅,84,1,1261
八王子みなみ野駅,六本木駅,75,2,956
八王子みなみ野駅,自由が丘駅,68,2,715
八王子みなみ野駅,中目黒駅,71,3,1002
八王子みなみ野駅,武蔵小金井駅,32,2,406
八王子みなみ野駅,国分寺駅,27,1,318
八王子みなみ野駅,西武立川駅,38,2,399
八王子みなみ野駅,多摩センター駅,40,1,355
八王子みなみ野駅,調布駅,51,1,481
八王子みなみ野駅,八王子駅,5,0,167
八王子みなみ野駅,分倍河原駅,35,2,406
八王子みなみ野駅,町田駅,21,0,318
八王子みなみ野駅,三鷹駅,39,2,483
八王子みなみ野駅,吉祥寺駅,44,2,483
八王子みなみ野駅,武蔵境駅,36,2,483
松が谷駅,綾瀬駅,97,4,817
松が谷駅,北千住駅,93,4,817
松が谷駅,西日暮里駅,81,3,666
松が谷駅,日暮里駅,83,3,666
松が谷駅,小岩駅,89,4,776
松が谷駅,大森駅,84,3,794
松が谷駅,蒲田駅,80,3,717
松が谷駅,京成高砂駅,96,4,919
松が谷駅,新小岩駅,86,4,776
松が谷駅,赤羽駅,81,3,688
松が谷駅,赤羽岩淵駅,96,3,688
松が谷駅,王子駅,89,4,814
松が谷駅,亀戸駅,81,4,688
松が谷駅,新木場駅,88,4,775
松が谷駅,東陽町駅,85,4,775
松が谷駅,豊洲駅,83,4,775
松が谷駅,森下駅,75,3,730
松が谷駅,門前仲町駅,81,4,775
松が谷駅,大井町駅,80,3,739
松が谷駅,大崎駅,78,3,636
松が谷駅,五反田駅,76,3,636
松が谷駅,目黒駅,74,3,636
松が谷駅,恵比寿駅,71,3,625
松が谷駅,渋谷駅,59,3,458
松が谷駅,原宿駅,65,3,604
松が谷駅,代々木駅,61,3,604
松が谷駅,代々木上原駅,42,1,458
松が谷駅,新宿駅,52,2,458
松が谷駅,新宿三丁目駅,56,3,636
松が谷駅,西武新宿駅,67,2,458
松が谷駅,高田馬場駅,65,3,604
松が谷駅,四ツ谷駅,64,3,625
松が谷駅,荻窪駅,56,1,685
松が谷駅,押上駅,89,4,786
松が谷駅,錦糸町駅,79,4,688
松が谷駅,三軒茶屋駅,71,3,716
松が谷駅,下北沢駅,51,3,458
松が谷駅,二子玉川駅,60,3,629
松が谷駅,明大前駅,43,2,416
松が谷駅,浅草駅,87,4,730
松が谷駅,浅草橋駅,75,4,636
松が谷駅,上野駅,82,4,666
松が谷駅,御徒町駅,80,4,636
松が谷駅,蔵前駅,85,4,730
松が谷駅,茅場町駅,78,4,744
松が谷駅,銀座駅,78,4,803
松が谷駅,月島駅,81,4,744
松が谷駅,日本橋駅,76,4,744
松が谷駅,人形町駅,83,4,678
松が谷駅,馬喰横山駅,72,3,678
松が谷駅,八丁堀駅,86,5,744
松が谷駅,東銀座駅,67,3,667
松が谷駅,三越前駅,74,4,744
松が谷駅,秋葉原駅,73,4,636
松が谷駅,飯田橋駅,70,4,744
松が谷駅,市ヶ谷駅,61,3,636
松が谷駅,大手町駅,72,4,744
松が谷駅,御茶ノ水駅,69,3,636
松が谷駅,霞ヶ関駅,58,2,667
松が谷駅,神田駅,72,3,636
松が谷駅,九段下駅,64,3,678
松が谷駅,国会議事堂前駅,56,2,667
松が谷駅,神保町駅,66,3,678
松が谷駅,水道橋駅,73,3,636
松が谷駅,溜池山王駅,76,4,803
松が谷駅,東京駅,74,3,666
松が谷駅,日比谷駅,60,2,667
松が谷駅,有楽町駅,75,4,744
松が谷駅,池袋駅,70,3,625
松が谷駅,大塚駅,73,3,636
松が谷駅,駒込駅,77,3,636
松が谷駅,巣鴨駅,75,3,636
松が谷駅,中野駅,62,1,773
松が谷駅,中野坂上駅,66,3,636
松が谷駅,東中野駅,64,3,604
松が谷駅,小竹向原駅,77,4,775
松が谷駅,練馬駅,77,4,730
松が谷駅,春日駅,76,4,678
松が谷駅,青山一丁目駅,66,4,636
松が谷駅,表参道駅,49,2,636
松が谷駅,品川駅,82,3,666
松が谷駅,新橋駅,80,5,803
松が谷駅,泉岳寺駅,90,5,730
松が谷駅,大門駅,77,4,678
松が谷駅,田町駅,86,3,666
松が谷駅,三田駅,87,4,730
松が谷駅,六本木駅,69,4,678
松が谷駅,自由が丘駅,68,3,669
松が谷駅,中目黒駅,61,3,710
松が谷駅,武蔵小金井駅,41,1,545
松が谷駅,国分寺駅,38,1,545
松が谷駅,西武立川駅,43,1,596
松が谷駅,多摩センター駅,2,0,102
松が谷駅,調布駅,29,1,332
松が谷駅,八王子駅,40,1,545
松が谷駅,分倍河原駅,27,1,453
松が谷駅,町田駅,41,2,395
松が谷駅,三鷹駅,48,1,597
松が谷駅,吉祥寺駅,51,1,597
松が谷駅,武蔵境駅,46,1,597
南大沢駅,綾瀬駅,91,3,747
南大沢駅,北千住駅,87,3,747
南大沢駅,西日暮里駅,75,2,596
南大沢駅,日暮里駅,77,2,596
南大沢駅,小岩駅,83,3,706
南大沢駅,大森駅,78,2,756
南大沢駅,蒲田駅,74,2,679
南大沢駅,京成高砂駅,90,3,849
南大沢駅,新小岩駅,80,3,706
南大沢駅,赤羽駅,75,2,618
南大沢駅,赤羽岩淵駅,90,2,618
南大沢駅,王子駅,83,3,705
南大沢駅,亀戸駅,75,3,618
南大沢駅,新木場駅,82,3,705
南大沢駅,東陽町駅,79,3,705
南大沢駅,豊洲駅,77,3,705
南大沢駅,森下駅,69,2,660
南大沢駅,門前仲町駅,75,3,705
